team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase,game_id,is_left_to_right,goal,ownGoal,eventType,outcome,event_id
Away,PASS,PASS,2,142715,5708.6,142755,5710.2,B20,B27,44.28,23.76,64.8,2.88,8,1,True,False,False,PASS,True,935
Away,BALL LOST,INTERCEPTION,2,142886,5715.44,142938,5717.52,B27,,77.75999999999999,5.76,91.8,23.04,8,1,True,False,False,PASS,False,936
Home,BALL LOST,CLEARANCE,2,142943,5717.72,143008,5720.32,A02,,91.8,23.04,51.84,24.48,8,1,False,False,False,PASS,False,937
Away,PASS,PASS,2,143130,5725.2,143137,5725.48,B16,B18,54.0,26.64,65.88,38.16,8,1,True,False,False,PASS,True,938
Away,BALL LOST,INTERCEPTION,2,143229,5729.16,143247,5729.88,B18,,73.44000000000001,21.6,83.16,16.560000000000002,8,1,True,False,False,PASS,False,939
Home,PASS,PASS,2,143262,5730.48,143297,5731.88,A14,A12,81.0,15.84,76.67999999999999,20.160000000000004,8,1,False,False,False,PASS,True,940
Home,PASS,PASS,2,143361,5734.44,143483,5739.32,A12,A13,64.8,23.76,20.52,68.39999999999999,8,1,False,False,False,PASS,True,941
Home,PASS,PASS,2,143578,5743.12,143593,5743.72,A13,A04,9.72,63.36,15.12,49.67999999999999,8,1,False,False,False,PASS,True,942
Home,BALL LOST,INTERCEPTION,2,143598,5743.92,143618,5744.72,A04,,14.04,49.67999999999999,7.56,43.92,8,1,False,False,False,PASS,False,943
Home,CHALLENGE,DRIBBLE-WON,1,25595,1023.8,25595,1023.8,A01,,54.0,67.67999999999999,,,1,1,True,False,False,DRIBBLE,False,944
Home,SHOT,HEAD-ON TARGET-GOAL,1,2289,91.56,2309,92.36,A09,,99.36,33.84,109.08,39.6,1,1,True,True,False,SHOT,True,945
Home,SHOT,OFF TARGET-OUT,1,5923,236.92,5953,238.12,A10,,90.72,19.44,112.32,43.2,1,1,True,False,False,SHOT,False,946
Away,SHOT,OFF TARGET-OUT,1,7753,310.12,7789,311.56,B21,,21.6,21.6,-4.32,46.8,1,1,False,False,False,SHOT,False,947
Home,SHOT,ON TARGET-SAVED,1,9628,385.12,9632,385.28,A08,,103.68,26.64,105.84,33.120000000000005,1,1,True,False,False,SHOT,False,948
Home,SHOT,HEAD-OFF TARGET-OUT,1,18270,730.8,18301,732.04,A08,,101.52,39.6,111.24,43.92,1,1,True,False,False,SHOT,False,949
Away,SHOT,ON TARGET-SAVED,1,19470,778.8,19483,779.32,B24,,14.04,26.64,2.16,34.56,1,1,False,False,False,SHOT,False,950
Home,SHOT,HEAD-OFF TARGET-OUT,1,26608,1064.32,26636,1065.44,A08,,102.6,38.16,111.24,33.84,1,1,True,False,False,SHOT,False,951
Home,SHOT,OFF TARGET-OUT,1,31190,1247.6,31235,1249.4,A07,,81.0,26.64,113.4,42.48,1,1,True,False,False,SHOT,False,952
Home,SHOT,HEAD-ON TARGET-SAVED,1,53695,2147.8,53707,2148.28,A08,,101.52,37.44,108.0,38.88,2,1,True,False,False,SHOT,False,953
Home,SHOT,BLOCKED,1,53775,2151.0,53775,2151.0,A05,,92.88,51.84,96.12,52.56,2,1,True,False,False,SHOT,False,954
Home,SHOT,OFF TARGET-OUT,1,57668,2306.72,57740,2309.6,A07,,87.48,52.56,110.16,22.32,2,1,True,False,False,SHOT,False,955
Home,SHOT,OFF TARGET-OUT,1,62792,2511.68,62847,2513.88,A10,,76.67999999999999,37.44,110.16,19.44,2,1,True,False,False,SHOT,False,956
Home,SHOT,HEAD-ON TARGET-SAVED,1,67502,2700.08,67513,2700.52,A09,,105.84,43.2,108.0,38.88,2,1,True,False,False,SHOT,False,957
Away,SHOT,ON TARGET-SAVED,2,75262,3010.48,75284,3011.36,B19,,82.08,41.04,106.92,34.56,3,1,True,False,False,SHOT,False,958
Home,SHOT,HEAD-WOODWORK-OUT,2,77048,3081.92,77071,3082.84,A12,,6.48,29.52,-2.16,33.120000000000005,3,1,False,False,False,SHOT,False,959
Home,SHOT,ON TARGET-GOAL,2,90005,3600.2,90026,3601.04,A10,,8.64,22.32,0.0,38.88,3,1,False,True,False,SHOT,True,960
Home,SHOT,ON TARGET-SAVED,2,99005,3960.2,99014,3960.56,A05,,4.32,25.92,0.0,32.4,3,1,False,False,False,SHOT,False,961
Home,SHOT,ON TARGET-GOAL,2,99032,3961.28,99046,3961.84,A09,,2.16,38.88,-1.08,36.72,3,1,False,True,False,SHOT,True,962
Away,SHOT,ON TARGET-SAVED,2,108611,4344.44,108628,4345.12,B27,,99.36,20.160000000000004,106.92,36.72,5,1,True,False,False,SHOT,False,963
Home,SHOT,OFF TARGET-OUT,2,118911,4756.44,118924,4756.96,A10,,8.64,22.32,-3.24,30.24,6,1,False,False,False,SHOT,False,964
Home,SHOT,OFF TARGET-OUT,2,122923,4916.92,122930,4917.2,A14,,27.0,35.28,-2.16,43.2,8,1,False,False,False,SHOT,False,965
Away,SHOT,OFF TARGET-OUT,2,124755,4990.2,124775,4991.0,B23,,91.8,29.52,111.24,30.24,8,1,True,False,False,SHOT,False,966
Away,SHOT,OFF TARGET-OUT,2,134041,5361.64,134076,5363.04,B28,,78.84,46.8,110.16,46.08,8,1,True,False,False,SHOT,False,967
Home,SHOT,OFF TARGET,2,135957,5438.28,136022,5440.88,A09,,17.28,40.32000000000001,2.16,42.48,8,1,False,False,False,SHOT,False,968
Home,PASS,CROSS,1,2263,90.52,2289,91.56,A10,A09,96.12,10.080000000000002,99.36,33.84,1,1,True,False,False,CROSS,True,969
Away,BALL LOST,CROSS-INTERCEPTION,1,6987,279.48,7043,281.72,B22,,41.04,60.48,8.64,28.8,1,1,False,False,False,CROSS,False,970
Away,BALL LOST,CROSS-INTERCEPTION,1,11987,479.48,12032,481.28,B18,,23.76,8.64,3.24,43.92,1,1,False,False,False,CROSS,False,971
Away,BALL LOST,CROSS-INTERCEPTION,1,29016,1160.64,29061,1162.44,B21,,17.28,69.12,9.72,31.68,1,1,False,False,False,CROSS,False,972
Away,BALL LOST,CROSS-INTERCEPTION,1,34619,1384.76,34644,1385.76,B21,,7.56,59.04,4.32,40.32000000000001,1,1,False,False,False,CROSS,False,973
Home,PASS,CROSS,1,53604,2144.16,53634,2145.36,A07,A08,104.76,55.44,102.6,36.0,2,1,True,False,False,CROSS,True,974
Home,BALL OUT,CROSS,1,60081,2403.24,60174,2406.96,A08,,97.2,2.16,114.48,36.72,2,1,True,False,False,CROSS,False,975
Home,BALL LOST,CROSS-INTERCEPTION,1,69260,2770.4,69268,2770.72,A08,,98.28,13.68,99.36,24.48,2,1,True,False,False,CROSS,False,976
Away,BALL OUT,CROSS,1,69898,2795.92,69948,2797.92,B18,,8.64,59.04,-2.16,18.0,2,1,False,False,False,CROSS,False,977
Away,BALL LOST,CROSS-INTERCEPTION,2,73401,2936.04,73414,2936.56,B22,,90.72,1.44,93.96,8.64,3,1,True,False,False,CROSS,False,978
Home,BALL LOST,CROSS-INTERCEPTION,2,76292,3051.68,76298,3051.92,A07,,10.8,7.2,7.56,11.52,3,1,False,False,False,CROSS,False,979
Home,BALL LOST,CROSS-INTERCEPTION,2,81551,3262.04,81573,3262.92,A10,,16.2,10.080000000000002,8.64,31.68,3,1,False,False,False,CROSS,False,980
Away,BALL LOST,CROSS-INTERCEPTION,2,83951,3358.04,83982,3359.28,B17,,91.8,68.39999999999999,98.28,43.92,3,1,True,False,False,CROSS,False,981
Away,BALL LOST,CROSS-INTERCEPTION,2,86808,3472.32,86843,3473.72,B17,,90.72,69.12,102.6,46.8,3,1,True,False,False,CROSS,False,982
Home,BALL LOST,CROSS-INTERCEPTION,2,89802,3592.08,89835,3593.4,A02,,27.0,11.52,7.56,29.52,3,1,False,False,False,CROSS,False,983
Away,BALL LOST,CROSS-INTERCEPTION,2,94890,3795.6,94935,3797.4,B18,,87.48,4.32,98.28,29.52,3,1,True,False,False,CROSS,False,984
Home,BALL LOST,CROSS-INTERCEPTION,2,98782,3951.28,98799,3951.96,A05,,6.48,19.44,1.08,32.4,3,1,False,False,False,CROSS,False,985
Home,PASS,CROSS,2,98958,3958.32,99005,3960.2,A04,A05,19.44,56.16,4.32,25.92,3,1,False,False,False,CROSS,True,986
Home,BALL LOST,CROSS-INTERCEPTION,2,102915,4116.6,102950,4118.0,A10,,20.52,5.76,11.88,31.68,3,1,False,False,False,CROSS,False,987
Away,PASS,PASS,1,51,2.04,87,3.48,B23,B20,54.0,36.0,43.2,36.72,1,2,True,False,False,PASS,True,988
Away,PASS,PASS,1,146,5.84,186,7.44,B20,B18,46.44,36.0,47.52,15.84,1,2,True,False,False,PASS,True,989
Away,PASS,PASS,1,248,9.92,283,11.32,B18,B17,50.76,13.68,33.48,20.160000000000004,1,2,True,False,False,PASS,True,990
Away,PASS,PASS,1,316,12.64,346,13.84,B17,B16,31.32,23.04,28.08,41.76,1,2,True,False,False,PASS,True,991
Away,PASS,PASS,1,395,15.8,423,16.92,B16,B15,28.08,47.52,29.160000000000004,65.52,1,2,True,False,False,PASS,True,992
Away,BALL LOST,INTERCEPTION,1,451,18.04,504,20.16,B15,,28.08,66.24000000000001,69.12,66.96000000000001,1,2,True,False,False,PASS,False,993
Away,PASS,PASS,1,672,26.88,722,28.88,B15,B16,54.0,72.72,35.64,66.24000000000001,1,2,True,False,False,PASS,True,994
Away,PASS,PASS,1,768,30.72,808,32.32,B16,B17,31.32,60.48,24.84,38.16,1,2,True,False,False,PASS,True,995
Away,PASS,PASS,1,855,34.2,925,37.0,B17,B16,23.76,36.72,24.84,62.64,1,2,True,False,False,PASS,True,996
Away,PASS,PASS,1,925,37.0,947,37.88,B16,B15,24.84,62.64,30.24,71.28,1,2,True,False,False,PASS,True,997
Away,PASS,PASS,1,956,38.24,1016,40.64,B15,B16,30.24,71.28,16.2,64.8,1,2,True,False,False,PASS,True,998
Away,BALL LOST,INTERCEPTION,1,1016,40.64,1087,43.48,B16,,16.2,64.8,55.08,50.4,1,2,True,False,False,PASS,False,999
Away,PASS,PASS,1,1155,46.2,1170,46.8,B21,B20,43.2,48.24,38.88,46.8,1,2,True,False,False,PASS,True,1000
Away,PASS,PASS,1,1170,46.8,1224,48.96,B20,B18,38.88,46.8,38.88,17.28,1,2,True,False,False,PASS,True,1001
Away,PASS,PASS,1,1289,51.56,1319,52.76,B18,B24,52.92,12.96,66.96,12.96,1,2,True,False,False,PASS,True,1002
Away,BALL LOST,INTERCEPTION,1,1392,55.68,1429,57.16,B24,,77.75999999999999,2.88,93.96,9.36,1,2,True,False,False,PASS,False,1003
Home,PASS,PASS,1,1467,58.68,1489,59.56,A01,A11,101.52,13.68,108.0,25.2,1,2,False,False,False,PASS,True,1004
Home,PASS,PASS,1,1489,59.56,1578,63.12,A11,A09,108.0,25.2,63.72,10.080000000000002,1,2,False,False,False,PASS,True,1005
Home,BALL LOST,INTERCEPTION,1,1578,63.12,1611,64.44,A09,,63.72,10.080000000000002,56.16,20.88,1,2,False,False,False,PASS,False,1006
Home,PASS,HEAD,1,1672,66.88,1693,67.72,A06,A07,73.44000000000001,20.160000000000004,73.44000000000001,26.64,1,2,False,False,False,PASS,True,1007
Away,PASS,PASS,1,1721,68.84,1753,70.12,B24,B21,72.36,23.76,62.63999999999999,31.68,1,2,True,False,False,PASS,True,1008
Away,PASS,PASS,1,1780,71.2,1843,73.72,B21,B15,63.72,34.56,60.48,60.48,1,2,True,False,False,PASS,True,1009
Away,BALL LOST,INTERCEPTION,1,1843,73.72,1876,75.04,B15,,60.48,60.48,74.52,51.84,1,2,True,False,False,PASS,False,1010
Home,BALL LOST,INTERCEPTION,1,1874,74.96,1918,76.72,A07,,73.44000000000001,51.12,62.63999999999999,61.92,1,2,False,False,False,PASS,False,1011
Away,PASS,PASS,1,1936,77.44,1993,79.72,B15,B16,58.32000000000001,63.36,36.720000000000006,52.56,1,2,True,False,False,PASS,True,1012
Away,PASS,PASS,1,2024,80.96,2079,83.16,B16,B17,34.56,48.96,34.56,27.36,1,2,True,False,False,PASS,True,1013
Away,PASS,PASS,1,2199,87.96,2241,89.64,B17,B16,41.04,27.36,36.720000000000006,48.96,1,2,True,False,False,PASS,True,1014
Away,PASS,PASS,1,2285,91.4,2320,92.8,B16,B15,37.8,51.12,46.44,67.67999999999999,1,2,True,False,False,PASS,True,1015
Away,PASS,PASS,1,2350,94.0,2370,94.8,B15,B19,46.44,68.39999999999999,57.24,72.0,1,2,True,False,False,PASS,True,1016
Away,BALL LOST,INTERCEPTION,1,2370,94.8,2417,96.68,B19,,57.24,72.0,70.2,56.88,1,2,True,False,False,PASS,False,1017
Home,PASS,PASS,1,2414,96.56,2440,97.6,A03,A08,71.28,61.92,55.08,67.67999999999999,1,2,False,False,False,PASS,True,1018
Home,PASS,PASS,1,2465,98.6,2493,99.72,A08,A04,56.16,67.67999999999999,64.8,69.84,1,2,False,False,False,PASS,True,1019
Home,PASS,PASS,1,2511,100.44,2546,101.84,A04,A03,65.88,69.84,82.08,62.64,1,2,False,False,False,PASS,True,1020
Home,PASS,PASS,1,2603,104.12,2708,108.32,A03,A01,84.24000000000001,57.6,57.24,4.32,1,2,False,False,False,PASS,True,1021
Home,PASS,PASS,1,2708,108.32,2734,109.36,A01,A05,57.24,4.32,64.8,9.36,1,2,False,False,False,PASS,True,1022
Home,PASS,PASS,1,2789,111.56,2811,112.44,A05,A06,60.48,4.32,59.400000000000006,20.160000000000004,1,2,False,False,False,PASS,True,1023
Home,PASS,PASS,1,2906,116.24,2923,116.92,A06,A10,51.84,26.64,35.64,29.52,1,2,False,False,False,PASS,True,1024
Home,PASS,PASS,1,2923,116.92,2968,118.72,A10,A01,35.64,29.52,38.88,4.32,1,2,False,False,False,PASS,True,1025
Home,BALL LOST,INTERCEPTION,1,2997,119.88,3037,121.48,A01,,36.720000000000006,2.88,20.52,20.88,1,2,False,False,False,PASS,False,1026
Away,PASS,PASS,1,3069,122.76,3131,125.24,B17,B18,17.28,20.160000000000004,19.44,2.88,1,2,True,False,False,PASS,True,1027
Home,PASS,PASS,1,3248,129.92,3311,132.44,A03,A11,62.63999999999999,19.44,92.88,32.4,1,2,False,False,False,PASS,True,1028
Home,PASS,PASS,1,3344,133.76,3392,135.68,A11,A02,92.88,32.4,77.75999999999999,8.64,1,2,False,False,False,PASS,True,1029
Home,PASS,PASS,1,3427,137.08,3455,138.2,A02,A05,74.52,8.64,63.72,10.080000000000002,1,2,False,False,False,PASS,True,1030
Home,PASS,PASS,1,3509,140.36,3526,141.04,A05,A09,61.56,9.36,46.44,9.36,1,2,False,False,False,PASS,True,1031
Home,PASS,PASS,1,3603,144.12,3641,145.64,A09,A06,39.96,6.48,45.36,20.160000000000004,1,2,False,False,False,PASS,True,1032
Home,PASS,PASS,1,3661,146.44,3675,147.0,A06,A09,43.2,19.44,43.2,13.68,1,2,False,False,False,PASS,True,1033
Home,PASS,PASS,1,3675,147.0,3718,148.72,A09,A04,43.2,13.68,52.92,40.32000000000001,1,2,False,False,False,PASS,True,1034
Home,PASS,PASS,1,3749,149.96,3797,151.88,A04,A08,50.76,42.48,32.4,68.39999999999999,1,2,False,False,False,PASS,True,1035
Home,PASS,PASS,1,3828,153.12,3875,155.0,A08,A07,30.24,67.67999999999999,16.2,66.96000000000001,1,2,False,False,False,PASS,True,1036
Home,PASS,PASS,1,3934,157.36,3959,158.36,A07,A04,21.6,67.67999999999999,35.64,61.2,1,2,False,False,False,PASS,True,1037
Home,PASS,PASS,1,4030,161.2,4054,162.16,A04,A06,30.24,63.36,32.4,53.28,1,2,False,False,False,PASS,True,1038
Home,PASS,PASS,1,4075,163.0,4097,163.88,A06,A05,32.4,53.28,33.48,41.76,1,2,False,False,False,PASS,True,1039
Home,PASS,PASS,1,4132,165.28,4177,167.08,A05,A01,33.48,39.6,22.68,5.040000000000001,1,2,False,False,False,PASS,True,1040
Home,PASS,PASS,1,4223,168.92,4253,170.12,A01,A05,21.6,5.76,28.08,21.6,1,2,False,False,False,PASS,True,1041
Home,PASS,PASS,1,4261,170.44,4291,171.64,A05,A09,28.08,21.6,17.28,20.160000000000004,1,2,False,False,False,PASS,True,1042
Home,PASS,PASS,1,4291,171.64,4334,173.36,A09,A01,17.28,20.160000000000004,16.2,8.64,1,2,False,False,False,PASS,True,1043
Home,PASS,PASS,1,4361,174.44,4376,175.04,A01,A09,12.96,7.2,7.56,17.28,1,2,False,False,False,PASS,True,1044
Home,PASS,PASS,1,4402,176.08,4419,176.76,A09,A05,5.4,17.28,14.04,16.560000000000002,1,2,False,False,False,PASS,True,1045
Away,PASS,PASS,1,4956,198.24,5041,201.64,B25,B23,3.24,36.0,56.16,20.88,1,2,True,False,False,PASS,True,1046
Away,PASS,PASS,1,5041,201.64,5102,204.08,B23,B18,56.16,20.88,41.04,13.68,1,2,True,False,False,PASS,True,1047
Away,PASS,PASS,1,5102,204.08,5129,205.16,B18,B22,41.04,13.68,54.0,2.16,1,2,True,False,False,PASS,True,1048
Home,PASS,PASS,1,5222,208.88,5254,210.16,A06,A04,61.56,23.76,69.12,45.36,1,2,False,False,False,PASS,True,1049
Home,PASS,PASS,1,5372,214.88,5400,216.0,A04,A10,52.92,57.6,30.24,46.08,1,2,False,False,False,PASS,True,1050
Home,PASS,PASS,1,5400,216.0,5425,217.0,A10,A07,30.24,46.08,31.32,56.16,1,2,False,False,False,PASS,True,1051
Home,PASS,PASS,1,5447,217.88,5482,219.28,A07,A08,28.08,56.16,25.92,66.24000000000001,1,2,False,False,False,PASS,True,1052
Home,PASS,PASS,1,5482,219.28,5524,220.96,A08,A04,25.92,66.24000000000001,33.48,61.92,1,2,False,False,False,PASS,True,1053
Home,PASS,PASS,1,5533,221.32,5561,222.44,A04,A08,33.48,61.92,24.84,71.28,1,2,False,False,False,PASS,True,1054
Home,PASS,PASS,1,5640,225.6,5658,226.32,A08,A09,24.84,60.48,29.160000000000004,49.67999999999999,1,2,False,False,False,PASS,True,1055
Home,PASS,PASS,1,5658,226.32,5687,227.48,A09,A04,29.160000000000004,49.67999999999999,33.48,62.64,1,2,False,False,False,PASS,True,1056
Home,PASS,PASS,1,5707,228.28,5745,229.8,A04,A07,34.56,63.36,21.6,71.28,1,2,False,False,False,PASS,True,1057
Home,PASS,PASS,1,5745,229.8,5763,230.52,A07,A09,21.6,71.28,20.52,61.92,1,2,False,False,False,PASS,True,1058
Away,PASS,PASS,1,5852,234.08,5867,234.68,B21,B15,25.92,63.36,19.44,61.2,1,2,True,False,False,PASS,True,1059
Away,PASS,PASS,1,5885,235.4,5900,236.0,B15,B19,19.44,61.2,29.160000000000004,52.56,1,2,True,False,False,PASS,True,1060
Away,PASS,PASS,1,5929,237.16,5959,238.36,B19,B16,24.84,52.56,9.72,48.24,1,2,True,False,False,PASS,True,1061
Away,PASS,PASS,1,5959,238.36,6011,240.44,B16,B17,9.72,48.24,12.96,27.36,1,2,True,False,False,PASS,True,1062
Away,PASS,PASS,1,6034,241.36,6079,243.16,B17,B18,15.12,23.76,31.32,5.040000000000001,1,2,True,False,False,PASS,True,1063
Home,PASS,PASS,1,6354,254.16,6386,255.44,A01,A05,39.96,0.0,45.36,4.32,1,2,False,False,False,PASS,True,1064
Home,PASS,PASS,1,6394,255.76,6419,256.76,A05,A09,44.28,5.76,38.88,19.44,1,2,False,False,False,PASS,True,1065
Home,PASS,PASS,1,6494,259.76,6517,260.68,A09,A01,43.2,7.92,34.56,2.16,1,2,False,False,False,PASS,True,1066
Home,BALL LOST,INTERCEPTION,1,6602,264.08,6630,265.2,A01,,22.68,10.8,14.04,31.68,1,2,False,False,False,PASS,False,1067
Away,PASS,PASS,1,6630,265.2,6697,267.88,B16,B23,15.12,33.84,45.36,20.160000000000004,1,2,True,False,False,PASS,True,1068
Away,PASS,HEAD,1,6697,267.88,6725,269.0,B23,B24,45.36,20.160000000000004,43.2,32.4,1,2,True,False,False,PASS,True,1069
Away,BALL LOST,INTERCEPTION,1,6746,269.84,6751,270.04,B24,,42.120000000000005,32.4,39.96,33.84,1,2,True,False,False,PASS,False,1070
Home,PASS,PASS,1,6749,269.96,6767,270.68,A04,A06,42.120000000000005,34.56,42.120000000000005,30.24,1,2,False,False,False,PASS,True,1071
Home,PASS,PASS,1,6808,272.32,6830,273.2,A06,A01,38.88,27.36,44.28,25.2,1,2,False,False,False,PASS,True,1072
Home,PASS,PASS,1,6830,273.2,6859,274.36,A01,A04,44.28,25.2,44.28,36.0,1,2,False,False,False,PASS,True,1073
Home,PASS,PASS,1,6898,275.92,6941,277.64,A04,A08,46.44,38.16,33.48,67.67999999999999,1,2,False,False,False,PASS,True,1074
Home,PASS,PASS,1,8148,325.92,8200,328.0,A06,A04,70.2,23.04,74.52,48.24,1,2,False,False,False,PASS,True,1075
Home,BALL LOST,INTERCEPTION,1,8315,332.6,8342,333.68,A04,,56.16,58.32000000000001,31.32,62.64,1,2,False,False,False,PASS,False,1076
Away,PASS,PASS,1,8385,335.4,8412,336.48,B15,B20,37.8,59.76,41.04,44.64,1,2,True,False,False,PASS,True,1077
Away,PASS,PASS,1,8412,336.48,8438,337.52,B20,B21,41.04,44.64,46.44,51.84,1,2,True,False,False,PASS,True,1078
Away,PASS,PASS,1,8483,339.32,8524,340.96,B21,B15,51.84,52.56,49.68,63.36,1,2,True,False,False,PASS,True,1079
Away,PASS,PASS,1,8524,340.96,8547,341.88,B15,B19,49.68,63.36,57.24,69.84,1,2,True,False,False,PASS,True,1080
Home,PASS,PASS,1,8720,348.8,8761,350.44,A04,A06,77.75999999999999,72.72,76.67999999999999,54.0,1,2,False,False,False,PASS,True,1081
Home,PASS,PASS,1,8820,352.8,8862,354.48,A06,A05,73.44000000000001,49.67999999999999,73.44000000000001,31.68,1,2,False,False,False,PASS,True,1082
Home,PASS,PASS,1,8914,356.56,8932,357.28,A05,A06,65.88,23.76,65.88,33.84,1,2,False,False,False,PASS,True,1083
Home,PASS,PASS,1,8991,359.64,9021,360.84,A06,A04,63.72,32.4,61.56,53.28,1,2,False,False,False,PASS,True,1084
Home,PASS,PASS,1,9126,365.04,9146,365.84,A04,A08,45.36,61.2,39.96,69.84,1,2,False,False,False,PASS,True,1085
Home,PASS,PASS,1,9170,366.8,9207,368.28,A08,A04,39.96,69.12,46.44,64.08,1,2,False,False,False,PASS,True,1086
Home,PASS,PASS,1,9261,370.44,9291,371.64,A04,A03,45.36,59.76,58.32000000000001,48.96,1,2,False,False,False,PASS,True,1087
Home,PASS,PASS,1,9331,373.24,9373,374.92,A03,A05,59.400000000000006,45.36,54.0,17.28,1,2,False,False,False,PASS,True,1088
Home,PASS,PASS,1,9399,375.96,9429,377.16,A05,A01,52.92,15.84,41.04,2.16,1,2,False,False,False,PASS,True,1089
Home,PASS,PASS,1,9459,378.36,9474,378.96,A01,A05,43.2,3.6,52.92,9.36,1,2,False,False,False,PASS,True,1090
Home,BALL LOST,INTERCEPTION,1,9474,378.96,9483,379.32,A05,,52.92,9.36,49.68,20.160000000000004,1,2,False,False,False,PASS,False,1091
Away,BALL LOST,INTERCEPTION,1,9481,379.24,9523,380.92,B23,,50.76,18.0,58.32000000000001,30.24,1,2,True,False,False,PASS,False,1092
Home,PASS,PASS,1,9523,380.92,9539,381.56,A03,A06,58.32000000000001,31.68,51.84,25.92,1,2,False,False,False,PASS,True,1093
Home,PASS,PASS,1,9579,383.16,9612,384.48,A06,A02,52.92,28.08,70.2,28.8,1,2,False,False,False,PASS,True,1094
Home,PASS,PASS,1,9612,384.48,9649,385.96,A02,A04,70.2,28.8,62.63999999999999,44.64,1,2,False,False,False,PASS,True,1095
Home,PASS,PASS,1,9688,387.52,9715,388.6,A04,A10,59.400000000000006,48.24,33.48,38.16,1,2,False,False,False,PASS,True,1096
Home,PASS,PASS,1,9760,390.4,9810,392.4,A10,A08,30.24,46.08,20.52,68.39999999999999,1,2,False,False,False,PASS,True,1097
Home,BALL LOST,INTERCEPTION,1,9905,396.2,9920,396.8,A08,,8.64,56.88,6.48,40.32000000000001,1,2,False,False,False,PASS,False,1098
Home,BALL LOST,INTERCEPTION,1,10463,418.52,10508,420.32,A05,,8.64,72.0,4.32,41.76,1,2,False,False,False,PASS,False,1099
Home,PASS,PASS,1,10715,428.6,10765,430.6,A04,A02,38.88,72.0,56.16,59.76,1,2,False,False,False,PASS,True,1100
Home,PASS,PASS,1,10886,435.44,10921,436.84,A02,A06,56.16,49.67999999999999,58.32000000000001,28.08,1,2,False,False,False,PASS,True,1101
Home,PASS,PASS,1,11008,440.32,11028,441.12,A06,A05,45.36,17.28,31.32,13.68,1,2,False,False,False,PASS,True,1102
Home,BALL LOST,INTERCEPTION,1,11063,442.52,11101,444.04,A05,,28.08,10.8,15.12,32.4,1,2,False,False,False,PASS,False,1103
Home,PASS,PASS,1,11159,446.36,11199,447.96,A06,A04,37.8,24.48,47.52,40.32000000000001,1,2,False,False,False,PASS,True,1104
Home,PASS,PASS,1,11275,451.0,11318,452.72,A04,A08,42.120000000000005,44.64,31.32,69.84,1,2,False,False,False,PASS,True,1105
Home,PASS,PASS,1,11387,455.48,11417,456.68,A08,A04,27.0,67.67999999999999,34.56,60.48,1,2,False,False,False,PASS,True,1106
Home,BALL LOST,INTERCEPTION,1,11441,457.64,11476,459.04,A04,,34.56,59.76,24.84,20.88,1,2,False,False,False,PASS,False,1107
Home,PASS,PASS,1,11647,465.88,11685,467.4,A07,A10,39.96,36.72,32.4,36.0,1,2,False,False,False,PASS,True,1108
Home,PASS,PASS,1,11685,467.4,11703,468.12,A10,A05,32.4,36.0,35.64,31.68,1,2,False,False,False,PASS,True,1109
Home,PASS,PASS,1,11721,468.84,11744,469.76,A05,A09,33.48,31.68,22.68,28.08,1,2,False,False,False,PASS,True,1110
Home,PASS,PASS,1,11810,472.4,11885,475.4,A09,A08,20.52,35.28,14.04,62.64,1,2,False,False,False,PASS,True,1111
Home,PASS,PASS,1,11958,478.32,11976,479.04,A08,A09,11.88,61.92,10.8,51.84,1,2,False,False,False,PASS,True,1112
Home,PASS,PASS,1,11976,479.04,11994,479.76,A09,A08,10.8,51.84,15.12,57.6,1,2,False,False,False,PASS,True,1113
Home,PASS,PASS,1,12069,482.76,12146,485.84,A08,A01,24.84,43.92,16.2,10.8,1,2,False,False,False,PASS,True,1114
Away,PASS,PASS,1,13801,552.04,13830,553.2,B24,B20,54.0,36.0,43.2,31.68,1,2,True,False,False,PASS,True,1115
Away,PASS,PASS,1,14032,561.28,14069,562.76,B20,B16,48.6,30.96,42.120000000000005,47.52,1,2,True,False,False,PASS,True,1116
Away,PASS,PASS,1,14125,565.0,14172,566.88,B16,B15,47.52,54.72,64.8,70.56,1,2,True,False,False,PASS,True,1117
Away,PASS,PASS,1,14189,567.56,14234,569.36,B15,B19,66.96,71.28,81.0,61.92,1,2,True,False,False,PASS,True,1118
Home,PASS,PASS,1,14278,571.12,14293,571.72,A06,A04,86.4,67.67999999999999,91.8,64.8,1,2,False,False,False,PASS,True,1119
Home,PASS,PASS,1,14293,571.72,14319,572.76,A04,A07,91.8,64.8,84.24000000000001,61.92,1,2,False,False,False,PASS,True,1120
Home,PASS,PASS,1,14339,573.56,14366,574.64,A07,A04,84.24000000000001,61.92,95.04,65.52,1,2,False,False,False,PASS,True,1121
Home,PASS,PASS,1,14447,577.88,14472,578.88,A04,A06,89.64,64.08,85.32000000000001,69.84,1,2,False,False,False,PASS,True,1122
Home,PASS,PASS,1,14844,593.76,14902,596.08,A04,A03,70.2,72.72,89.64,59.76,1,2,False,False,False,PASS,True,1123
Home,PASS,PASS,1,14921,596.84,14971,598.84,A03,A11,90.72,58.32000000000001,103.68,35.28,1,2,False,False,False,PASS,True,1124
Home,BALL LOST,INTERCEPTION,1,15023,600.92,15096,603.84,A11,,105.84,26.64,63.72,2.16,1,2,False,False,False,PASS,False,1125
