team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase,game_id,is_left_to_right,goal,ownGoal,eventType,outcome
Home,PASS,PASS,1,20379,815.16,20404,816.16,A04,A08,47.52,61.92,38.88,69.12,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20442,817.68,20484,819.36,A08,A04,38.88,69.12,48.6,65.52,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20494,819.76,20544,821.76,A04,A03,48.6,64.8,59.400000000000006,50.4,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20544,821.76,20564,822.56,A03,A06,59.400000000000006,50.4,49.68,48.24,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20596,823.84,20633,825.32,A06,A02,49.68,44.64,58.32000000000001,25.2,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20655,826.2,20675,827.0,A02,A05,58.32000000000001,23.76,55.08,13.68,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20694,827.76,20722,828.88,A05,A06,55.08,13.68,48.6,25.2,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20791,831.64,20816,832.64,A06,A05,45.36,20.88,49.68,13.68,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20816,832.64,20856,834.24,A05,A02,49.68,13.68,58.32000000000001,23.04,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,20879,835.16,20914,836.56,A02,A04,57.24,24.48,55.08,49.67999999999999,1,2,False,False,False,PASS,True
Home,PASS,DEEP BALL,1,20940,837.6,21022,840.88,A04,A10,52.92,50.4,10.8,54.0,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,21022,840.88,21055,842.2,A10,,10.8,54.0,12.96,46.8,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,21052,842.08,21081,843.24,B17,B15,14.04,41.76,12.96,55.44,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,21097,843.88,21114,844.56,B15,B20,12.96,55.44,23.76,48.96,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,21637,865.48,21676,867.04,B20,B18,46.44,28.8,45.36,22.32,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,21706,868.24,21734,869.36,B18,B22,47.52,18.72,56.16,2.16,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,21774,870.96,21804,872.16,B22,B18,54.0,2.88,39.96,10.080000000000002,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,21864,874.56,21901,876.04,B18,B17,41.04,11.52,32.4,28.08,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,21942,877.68,21974,878.96,B17,B16,34.56,30.96,34.56,48.96,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,22008,880.32,22055,882.2,B16,B17,32.4,51.12,32.4,33.120000000000005,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,22091,883.64,22129,885.16,B17,B18,34.56,30.24,41.04,5.040000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,22191,887.64,22221,888.84,B18,B17,41.04,7.2,29.160000000000004,17.28,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,22254,890.16,22290,891.6,B17,B25,27.0,16.560000000000002,12.96,33.120000000000005,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,22340,893.6,22378,895.12,B25,B16,12.96,35.28,17.28,53.28,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,22447,897.88,22520,900.8,B16,,19.44,57.6,61.56,64.08,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,22522,900.88,22554,902.16,A03,A04,61.56,62.64,58.32000000000001,61.92,1,2,False,False,False,PASS,True
Home,PASS,HEAD,1,22554,902.16,22618,904.72,A04,A02,58.32000000000001,61.92,81.0,59.76,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,22618,904.72,22662,906.48,A02,A11,81.0,59.76,103.68,46.8,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,22926,917.04,22951,918.04,B15,B21,81.0,72.72,77.75999999999999,64.8,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,22951,918.04,22970,918.8,B21,B15,77.75999999999999,64.8,79.92,72.0,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,22984,919.36,23021,920.84,B15,B16,78.84,71.28,59.400000000000006,63.36,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23080,923.2,23125,925.0,B16,B17,60.48,54.72,55.08,30.96,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23161,926.44,23183,927.32,B17,B18,58.32000000000001,24.48,62.63999999999999,10.8,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23227,929.08,23245,929.8,B18,B22,64.8,9.36,71.28,0.72,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23418,936.72,23470,938.8,B22,B16,58.32000000000001,13.68,45.36,46.08,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23479,939.16,23546,941.84,B16,B15,45.36,46.8,45.36,66.96000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23546,941.84,23584,943.36,B15,B16,45.36,66.96000000000001,36.720000000000006,56.88,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23608,944.32,23638,945.52,B16,B20,37.8,55.44,39.96,43.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23714,948.56,23739,949.56,B20,B23,48.6,46.08,64.8,38.88,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23747,949.88,23759,950.36,B23,B19,64.8,40.32000000000001,62.63999999999999,45.36,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23776,951.04,23804,952.16,B19,B24,63.72,44.64,72.36,61.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23833,953.32,23873,954.92,B24,B15,73.44000000000001,64.8,62.63999999999999,66.24000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23873,954.92,23898,955.92,B15,B21,62.63999999999999,66.24000000000001,62.63999999999999,55.44,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,23973,958.92,24003,960.12,B21,B20,65.88,61.92,61.56,48.24,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24003,960.12,24027,961.08,B20,B16,61.56,48.24,50.76,54.72,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24027,961.08,24068,962.72,B16,B17,50.76,54.72,54.0,31.68,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24097,963.88,24119,964.76,B17,B22,55.08,29.52,71.28,12.96,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24224,968.96,24256,970.24,B22,B18,85.32000000000001,7.92,91.8,0.0,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24335,973.4,24360,974.4,B18,B21,83.16,7.92,75.6,17.28,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24391,975.64,24484,979.36,B21,B15,73.44000000000001,19.44,74.52,64.8,1,2,True,False,False,PASS,True
Away,PASS,HEAD,1,24484,979.36,24508,980.32,B15,B19,74.52,64.8,82.08,68.39999999999999,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24508,980.32,24531,981.24,B19,B15,82.08,68.39999999999999,83.16,61.92,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24535,981.4,24550,982.0,B15,B23,83.16,61.92,84.24000000000001,56.88,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24610,984.4,24640,985.6,B23,B20,81.0,59.76,71.28,61.92,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24695,987.8,24745,989.8,B20,B16,66.96,61.2,52.92,56.16,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24745,989.8,24795,991.8,B16,B17,52.92,56.16,54.0,32.4,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24835,993.4,24860,994.4,B17,B21,55.08,29.52,64.8,22.32,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,24873,994.92,24896,995.84,B21,B24,64.8,22.32,76.67999999999999,21.6,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,25120,1004.8,25147,1005.88,A04,A06,70.2,47.52,72.36,36.72,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,25168,1006.72,25213,1008.52,A06,A08,73.44000000000001,38.16,69.12,61.2,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,25288,1011.52,25321,1012.84,A08,A04,62.63999999999999,68.39999999999999,69.12,62.64,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,25358,1014.32,25403,1016.12,A04,A06,71.28,61.2,69.12,46.8,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,25450,1018.0,25492,1019.68,A06,A05,66.96,42.48,66.96,15.12,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,25529,1021.16,25566,1022.64,A05,A01,63.72,12.24,45.36,1.44,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,25566,1022.64,25598,1023.92,A01,A05,45.36,1.44,55.08,7.92,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,25618,1024.72,25638,1025.52,A05,A09,54.0,9.36,46.44,18.72,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,25647,1025.88,25665,1026.6,A09,A01,46.44,17.28,38.88,2.16,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,25684,1027.36,25689,1027.56,A01,,37.8,2.16,33.48,0.72,1,2,False,False,False,PASS,False
Home,PASS,PASS,1,25918,1036.72,25945,1037.8,A01,A05,28.08,0.72,36.720000000000006,4.32,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,26084,1043.36,26124,1044.96,A05,A02,35.64,9.36,50.76,12.24,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,26124,1044.96,26178,1047.12,A02,A03,50.76,12.24,58.32000000000001,33.120000000000005,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,26213,1048.52,26273,1050.92,A03,,58.32000000000001,30.24,24.84,2.88,1,2,False,False,False,PASS,False
Away,BALL LOST,INTERCEPTION,1,26276,1051.04,26307,1052.28,B18,,21.6,9.36,32.4,5.040000000000001,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,26347,1053.88,26399,1055.96,A05,A01,20.52,9.36,19.44,8.64,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,26399,1055.96,26419,1056.76,A01,A09,19.44,8.64,25.92,11.52,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,26449,1057.96,26491,1059.64,A09,,25.92,13.68,6.48,41.76,1,2,False,False,False,PASS,False
Home,BALL LOST,INTERCEPTION,1,27105,1084.2,27149,1085.96,A08,,3.24,69.12,10.8,30.24,1,2,False,False,False,PASS,False
Home,PASS,PASS,1,27178,1087.12,27235,1089.4,A07,A01,14.04,41.76,27.0,25.2,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,27240,1089.6,27268,1090.72,A01,A09,25.92,23.76,19.44,13.68,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,27311,1092.44,27345,1093.8,A09,A03,22.68,12.96,9.72,42.48,1,2,False,False,False,PASS,True
Away,BALL LOST,GOAL KICK-INTERCEPTION,1,27994,1119.76,28158,1126.32,B25,,-1.08,28.8,65.88,54.0,1,2,True,False,False,PASS,False
Away,BALL LOST,INTERCEPTION,1,28237,1129.48,28245,1129.8,B21,,57.24,52.56,60.48,51.12,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,28248,1129.92,28287,1131.48,A07,A10,60.48,54.0,57.24,60.48,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,28338,1133.52,28363,1134.52,B19,B21,60.48,64.8,58.32000000000001,63.36,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,28363,1134.52,28385,1135.4,B21,B24,58.32000000000001,63.36,70.2,57.6,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,28385,1135.4,28429,1137.16,B24,,70.2,57.6,77.75999999999999,50.4,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,28432,1137.28,28461,1138.44,A03,A09,75.6,48.24,58.32000000000001,30.24,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,28461,1138.44,28487,1139.48,A09,A05,58.32000000000001,30.24,66.96,34.56,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,28487,1139.48,28519,1140.76,A05,A06,66.96,34.56,65.88,38.16,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,28650,1146.0,28689,1147.56,A06,A04,64.8,41.04,65.88,55.44,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,28719,1148.76,28754,1150.16,A04,A08,61.56,58.32000000000001,48.6,69.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,28812,1152.48,28834,1153.36,A08,A06,48.6,64.08,51.84,54.0,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29012,1160.48,29049,1161.96,A06,A02,57.24,38.88,61.56,18.72,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29069,1162.76,29111,1164.44,A02,A03,60.48,17.28,64.8,41.04,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29136,1165.44,29169,1166.76,A03,A04,63.72,41.76,60.48,56.16,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29240,1169.6,29272,1170.88,A04,A03,58.32000000000001,59.76,69.12,43.92,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29311,1172.44,29362,1174.48,A03,A02,69.12,43.2,66.96,18.72,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29362,1174.48,29393,1175.72,A02,A05,66.96,18.72,62.63999999999999,8.64,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29439,1177.56,29457,1178.28,A05,A09,60.48,6.48,45.36,10.8,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29457,1178.28,29481,1179.24,A09,A06,45.36,10.8,55.08,17.28,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29524,1180.96,29584,1183.36,A06,A08,51.84,19.44,29.160000000000004,67.67999999999999,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,29699,1187.96,29737,1189.48,A08,A04,9.72,59.04,23.76,51.12,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,30390,1215.6,30432,1217.28,B25,B16,8.64,41.76,19.44,54.0,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,30563,1222.52,30608,1224.32,B16,B17,25.92,48.24,22.68,24.48,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,30633,1225.32,30665,1226.6,B17,B18,22.68,23.76,33.48,5.76,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,30749,1229.96,30792,1231.68,B18,B17,35.64,8.64,27.0,25.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,30873,1234.92,30913,1236.52,B17,B15,32.4,34.56,37.8,65.52,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,30958,1238.32,30965,1238.6,B15,B19,37.8,67.67999999999999,50.76,73.44,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,31199,1247.96,31236,1249.44,A04,A10,16.2,56.88,24.84,50.4,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,31246,1249.84,31281,1251.24,A10,A09,24.84,50.4,28.08,38.88,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,31295,1251.8,31335,1253.4,A09,,28.08,38.16,24.84,18.0,1,2,False,False,False,PASS,False
Home,PASS,PASS,1,31360,1254.4,31380,1255.2,A01,A05,28.08,18.0,27.0,26.64,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,31380,1255.2,31433,1257.32,A05,A06,27.0,26.64,44.28,25.92,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,31433,1257.32,31462,1258.48,A06,A04,44.28,25.92,38.88,45.36,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,32852,1314.08,32900,1316.0,A09,,37.8,35.28,12.96,29.52,1,2,False,False,False,PASS,False
Away,BALL LOST,CLEARANCE,1,32902,1316.08,33047,1321.88,B23,,12.96,33.84,45.36,64.08,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,33049,1321.96,33081,1323.24,A06,A04,48.6,65.52,62.63999999999999,51.12,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,33138,1325.52,33173,1326.92,A04,A06,62.63999999999999,52.56,58.32000000000001,60.48,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,33260,1330.4,33298,1331.92,A06,A02,55.08,56.88,66.96,33.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,33298,1331.92,33329,1333.16,A02,A04,66.96,33.84,71.28,51.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,33376,1335.04,33427,1337.08,A04,A07,71.28,56.88,35.64,57.6,1,2,False,False,False,PASS,True
Home,PASS,HEAD,1,33427,1337.08,33446,1337.84,A07,A09,35.64,57.6,39.96,54.72,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,33526,1341.04,33551,1342.04,B21,B20,37.8,56.16,37.8,46.08,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,33612,1344.48,33665,1346.6,B17,B18,30.24,38.16,35.64,15.12,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,33725,1349.0,33750,1350.0,B18,B20,45.36,12.24,42.120000000000005,20.88,1,2,True,False,False,PASS,True
Home,PASS,GOAL KICK,1,34646,1385.84,34682,1387.28,A11,A04,103.68,43.92,89.64,62.64,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,34917,1396.68,35008,1400.32,B25,B18,12.96,51.12,45.36,14.4,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35120,1404.8,35185,1407.4,B18,B20,52.92,8.64,43.2,23.04,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35262,1410.48,35292,1411.68,B20,B21,39.96,22.32,45.36,32.4,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35355,1414.2,35397,1415.88,B21,B18,46.44,19.44,62.63999999999999,1.44,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35434,1417.36,35459,1418.36,B18,B21,62.63999999999999,3.6,52.92,10.080000000000002,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35596,1423.84,35628,1425.12,B21,B18,57.24,23.76,70.2,5.76,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35654,1426.16,35674,1426.96,B18,B22,73.44000000000001,5.76,77.75999999999999,2.16,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35743,1429.72,35821,1432.84,B22,B19,72.36,14.4,93.96,65.52,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35899,1435.96,35917,1436.68,B19,B15,96.12,68.39999999999999,84.24000000000001,67.67999999999999,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35924,1436.96,35951,1438.04,B15,B20,84.24000000000001,66.96000000000001,84.24000000000001,54.72,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,35951,1438.04,35983,1439.32,B20,B15,84.24000000000001,54.72,91.8,66.24000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,36216,1448.64,36302,1452.08,B24,B18,102.6,-2.16,76.67999999999999,7.92,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,36344,1453.76,36369,1454.76,B18,B22,77.75999999999999,9.36,88.55999999999999,1.44,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,36398,1455.92,36428,1457.12,B22,,88.55999999999999,0.72,91.8,15.84,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,36441,1457.64,36476,1459.04,A06,A01,92.88,16.560000000000002,95.04,5.040000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,36476,1459.04,36501,1460.04,A01,A05,95.04,5.040000000000001,86.4,5.76,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,37376,1495.04,37415,1496.6,B18,B25,21.6,18.0,6.48,33.120000000000005,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,38287,1531.48,38318,1532.72,A04,A07,83.16,72.0,69.12,68.39999999999999,1,2,False,False,False,PASS,True
Away,PASS,HEAD,1,38374,1534.96,38394,1535.76,B16,B21,56.16,64.8,61.56,64.08,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,38451,1538.04,38514,1540.56,B21,B20,57.24,65.52,48.6,46.8,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,38514,1540.56,38576,1543.04,B20,B17,48.6,46.8,45.36,23.76,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,39124,1564.96,39160,1566.4,A01,A09,82.08,-0.72,74.52,1.44,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,39160,1566.4,39207,1568.28,A09,A01,74.52,1.44,87.48,1.44,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,39207,1568.28,39239,1569.56,A01,A02,87.48,1.44,96.12,10.8,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,39653,1586.12,39703,1588.12,B20,B17,61.56,10.8,52.92,19.44,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,39720,1588.8,39742,1589.68,B17,B21,52.92,20.88,60.48,30.96,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,39742,1589.68,39777,1591.08,B21,B17,60.48,30.96,49.68,25.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,39803,1592.12,39828,1593.12,B17,B20,48.6,25.92,54.0,12.96,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,39916,1596.64,39942,1597.68,B20,B18,63.72,12.96,75.6,2.16,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,39942,1597.68,39952,1598.08,B18,,75.6,2.16,71.28,3.6,1,2,True,False,False,PASS,False
Away,PASS,PASS,1,40082,1603.28,40100,1604.0,B18,B20,78.84,-2.16,69.12,2.88,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,40154,1606.16,40171,1606.84,B20,B22,69.12,7.2,72.36,21.6,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,40439,1617.56,40472,1618.88,A05,A01,59.400000000000006,12.96,75.6,7.2,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,40499,1619.96,40539,1621.56,A01,A02,75.6,7.92,92.88,19.44,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,40585,1623.4,40618,1624.72,A02,A03,92.88,28.08,89.64,47.52,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,40704,1628.16,40724,1628.96,A03,A04,81.0,50.4,77.75999999999999,61.92,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,40752,1630.08,40770,1630.8,A04,A06,76.67999999999999,61.92,70.2,49.67999999999999,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,40794,1631.76,40819,1632.76,A06,A08,70.2,51.12,58.32000000000001,66.96000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,40933,1637.32,40953,1638.12,A08,A04,71.28,69.84,79.92,69.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,40980,1639.2,41045,1641.8,A04,A08,79.92,69.84,68.04,66.96000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,41089,1643.56,41106,1644.24,A08,A09,62.63999999999999,64.8,58.32000000000001,54.0,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,41195,1647.8,41240,1649.6,A09,A02,55.08,35.28,62.63999999999999,17.28,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,41240,1649.6,41277,1651.08,A02,A05,62.63999999999999,17.28,59.400000000000006,24.48,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,41277,1651.08,41315,1652.6,A05,A06,59.400000000000006,24.48,56.16,35.28,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,41349,1653.96,41396,1655.84,A06,A08,54.0,36.72,41.04,64.08,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,41471,1658.84,41488,1659.52,A08,,33.48,65.52,27.0,52.56,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,41848,1673.92,41896,1675.84,B16,B17,29.160000000000004,55.44,18.360000000000003,28.8,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,41936,1677.44,41966,1678.64,B17,B18,19.44,23.04,29.160000000000004,7.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,41994,1679.76,42019,1680.76,B18,B20,29.160000000000004,7.2,34.56,21.6,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,42130,1685.2,42148,1685.92,B20,B18,32.4,18.0,29.160000000000004,7.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,42219,1688.76,42237,1689.48,B18,B20,39.96,2.16,35.64,11.52,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,42509,1700.36,42547,1701.88,B20,B21,38.88,12.24,45.36,26.64,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,42550,1702.0,42593,1703.72,B21,B17,45.36,26.64,30.24,27.36,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,42633,1705.32,42668,1706.72,B17,B16,31.32,30.96,36.720000000000006,51.84,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,42700,1708.0,42735,1709.4,B16,B15,36.720000000000006,52.56,42.120000000000005,68.39999999999999,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,42753,1710.12,42776,1711.04,B15,B19,41.04,69.12,50.76,61.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,43155,1726.2,43202,1728.08,B16,B21,52.92,63.36,50.76,49.67999999999999,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,43233,1729.32,43286,1731.44,B21,B17,48.6,46.8,48.6,23.76,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,43336,1733.44,43363,1734.52,B17,B18,52.92,19.44,69.12,2.16,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,43401,1736.04,43468,1738.72,B18,B22,71.28,3.6,103.68,8.64,1,2,True,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,43477,1739.08,43479,1739.16,A01,,104.76,9.36,106.92,10.8,1,2,False,False,False,PASS,False
Home,BALL LOST,GOAL KICK-INTERCEPTION,1,44682,1787.28,44773,1790.92,A11,,103.68,43.2,51.84,60.48,1,2,False,False,False,PASS,False
Away,PASS,HEAD,1,44776,1791.04,44796,1791.84,B21,B15,51.84,59.04,42.120000000000005,65.52,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,44798,1791.92,44826,1793.04,B15,,43.2,65.52,45.36,63.36,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,44800,1792.0,44842,1793.68,A08,A10,45.36,66.96000000000001,47.52,58.32000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,44871,1794.84,44898,1795.92,A10,A08,43.2,56.88,38.88,67.67999999999999,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,45290,1811.6,45310,1812.4,A04,A07,27.0,72.72,29.160000000000004,62.64,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,45310,1812.4,45331,1813.24,A07,A04,29.160000000000004,62.64,29.160000000000004,72.0,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,45331,1813.24,45388,1815.52,A04,A03,29.160000000000004,72.0,51.84,68.39999999999999,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,45430,1817.2,45470,1818.8,A03,A02,57.24,64.08,66.96,43.92,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,45501,1820.04,45566,1822.64,A02,A11,69.12,42.48,96.12,32.4,1,2,False,False,False,PASS,True
Away,PASS,HEAD,1,45662,1826.48,45712,1828.48,B18,B22,59.400000000000006,7.2,70.2,5.040000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,45744,1829.76,45759,1830.36,B22,B18,74.52,0.0,72.36,5.040000000000001,1,2,True,False,False,PASS,True
