team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase
Home,CHALLENGE,AERIAL-WON,1,18252,730.08,18252,730.08,A03,,96.12,33.120000000000005,,,1
Home,PASS,HEAD,1,18252,730.08,18270,730.8,A03,A08,96.12,33.120000000000005,101.52,39.6,1
Away,CHALLENGE,AERIAL-LOST,1,18252,730.08,18252,730.08,B17,,96.12,33.839999999999996,,,1
Home,SHOT,HEAD-OFF TARGET-OUT,1,18270,730.8,18301,732.04,A08,,101.52,39.6,111.24000000000001,43.92,1
Away,RECOVERY,RECOVERY,1,18558,742.32,18558,742.32,B25,,103.67999999999999,43.199999999999996,,,1
Away,PASS,GOAL KICK,1,18558,742.32,18606,744.24,B25,B17,103.67999999999999,43.199999999999996,90.72,66.24000000000001,1
Away,PASS,PASS,1,18725,749.0,18754,750.16,B17,B22,72.36,61.92,64.8,71.28,1
Away,PASS,PASS,1,18793,751.72,18814,752.56,B22,B17,65.88,69.12,76.67999999999999,65.52,1
Away,PASS,PASS,1,18878,755.12,18931,757.24,B17,B25,79.92,69.12,103.67999999999999,53.28,1
Away,BALL LOST,INTERCEPTION,1,18931,757.24,19018,760.72,B25,,103.67999999999999,53.28,55.08,56.88,1
Home,RECOVERY,INTERCEPTION,1,19018,760.72,19018,760.72,A02,,54.0,57.6,,,1
Home,BALL LOST,HEAD,1,19018,760.72,19114,764.56,A02,,54.0,57.6,74.52,37.44,1
Away,RECOVERY,RECOVERY,1,19116,764.64,19116,764.64,B19,,74.52,35.28,,,1
Away,PASS,PASS,1,19214,768.56,19252,770.08,B19,B18,58.32000000000001,21.599999999999998,48.6,1.44,1
Away,PASS,PASS,1,19269,770.76,19294,771.76,B18,B19,48.6,2.16,51.839999999999996,12.959999999999999,1
Away,PASS,PASS,1,19348,773.92,19380,775.2,B19,B20,51.839999999999996,16.560000000000002,47.52,34.56,1
Away,PASS,PASS,1,19380,775.2,19412,776.48,B20,B23,47.52,34.56,36.720000000000006,24.48,1
Away,PASS,DEEP BALL,1,19412,776.48,19470,778.8,B23,B24,36.720000000000006,24.48,14.040000000000001,26.64,1
Away,SHOT,ON TARGET-SAVED,1,19470,778.8,19483,779.32,B24,,14.040000000000001,26.64,2.16,34.56,1
Home,RECOVERY,SAVED,1,19482,779.28,19482,779.28,A11,,3.2399999999999998,33.839999999999996,,,1
Home,PASS,PASS,1,19482,779.28,19529,781.16,A11,A03,3.2399999999999998,33.839999999999996,8.64,29.52,1
Home,PASS,PASS,1,19529,781.16,19571,782.84,A03,A08,8.64,29.52,23.76,18.0,1
Home,BALL LOST,HEAD,1,19571,782.84,19617,784.68,A08,,23.76,18.0,36.720000000000006,15.84,1
Away,RECOVERY,INTERCEPTION,1,19616,784.64,19616,784.64,B20,,39.96,18.72,,,1
Away,BALL OUT,HEAD,1,19616,784.64,19709,788.36,B20,,39.96,18.72,44.279999999999994,-2.88,1
Home,SET PIECE,THROW IN,1,20146,805.84,20146,805.84,A04,,,,,,1
Home,BALL LOST,INTERCEPTION,1,20146,805.84,20183,807.32,A04,,42.120000000000005,0.0,55.08,11.52,1
Away,CHALLENGE,AERIAL-WON,1,20182,807.28,20182,807.28,B15,,55.08,8.64,,,1
Away,RECOVERY,INTERCEPTION,1,20182,807.28,20182,807.28,B15,,55.08,8.64,,,1
Away,PASS,HEAD,1,20182,807.28,20216,808.64,B15,B21,55.08,8.64,47.52,18.0,1
Home,CHALLENGE,AERIAL-LOST,1,20183,807.32,20183,807.32,A08,,54.0,7.2,,,1
Away,PASS,PASS,1,20293,811.72,20325,813.0,B21,B19,44.279999999999994,10.799999999999999,38.879999999999995,1.44,1
Away,BALL LOST,BALL LOST,1,20345,813.8,20363,814.52,B19,,34.56,2.16,27.0,5.76,1
Home,RECOVERY,INTERCEPTION,1,20362,814.48,20362,814.48,A07,,30.240000000000002,10.080000000000002,,,1
Home,PASS,PASS,1,20362,814.48,20380,815.2,A07,A04,30.240000000000002,10.080000000000002,23.76,7.2,1
Home,PASS,PASS,1,20471,818.84,20528,821.12,A04,A09,30.240000000000002,2.16,46.44,36.72,1
Home,PASS,PASS,1,20552,822.08,20622,824.88,A09,A01,43.2,38.160000000000004,38.879999999999995,65.52,1
Home,BALL LOST,INTERCEPTION,1,20622,824.88,20671,826.84,A01,,38.879999999999995,65.52,56.160000000000004,61.199999999999996,1
Away,RECOVERY,INTERCEPTION,1,20666,826.64,20666,826.64,B17,,52.92,64.8,,,1
Away,PASS,PASS,1,20666,826.64,20716,828.64,B17,B22,52.92,64.8,69.12,62.64,1
Away,PASS,PASS,1,20834,833.36,20850,834.0,B22,B20,63.72,59.04,65.88,52.56,1
Away,PASS,PASS,1,20904,836.16,20960,838.4,B20,B15,65.88,48.96,66.96,20.88,1
Away,PASS,PASS,1,21063,842.52,21086,843.44,B15,B21,54.0,16.560000000000002,47.52,15.12,1
Away,PASS,PASS,1,21128,845.12,21162,846.48,B21,B23,50.76,16.560000000000002,37.8,15.84,1
Away,PASS,PASS,1,21294,851.76,21318,852.72,B23,B21,41.04,18.0,45.36,14.4,1
Away,PASS,PASS,1,21362,854.48,21386,855.44,B21,B20,45.36,17.28,39.96,27.36,1
Away,PASS,PASS,1,21413,856.52,21437,857.48,B20,B19,37.8,25.919999999999998,34.56,33.839999999999996,1
Away,BALL LOST,INTERCEPTION,1,21437,857.48,21473,858.92,B19,,34.56,33.839999999999996,35.64,7.92,1
Home,RECOVERY,INTERCEPTION,1,21471,858.84,21471,858.84,A08,,36.720000000000006,15.12,,,1
Home,BALL LOST,HEAD,1,21471,858.84,21515,860.6,A08,,36.720000000000006,15.12,41.04,29.52,1
Away,RECOVERY,RECOVERY,1,21515,860.6,21515,860.6,B19,,42.120000000000005,33.120000000000005,,,1
Away,PASS,PASS,1,21515,860.6,21549,861.96,B19,B16,42.120000000000005,33.120000000000005,57.24,30.96,1
Away,PASS,PASS,1,21580,863.2,21633,865.32,B16,B17,57.24,33.839999999999996,51.839999999999996,56.160000000000004,1
Away,PASS,PASS,1,21716,868.64,21746,869.84,B17,B16,49.68,55.44,62.63999999999999,44.64,1
Away,PASS,PASS,1,21811,872.44,21870,874.8,B16,B22,60.480000000000004,43.199999999999996,30.240000000000002,69.84,1
Away,BALL OUT,BALL OUT,1,21886,875.44,21983,879.32,B22,,27.0,69.84,-4.32,52.56,1
Home,RECOVERY,RECOVERY,1,22578,903.12,22578,903.12,A11,,4.32,36.72,,,1
Home,BALL LOST,GOAL KICK-INTERCEPTION,1,22578,903.12,22661,906.44,A11,,4.32,36.72,64.8,62.64,1
Away,CHALLENGE,AERIAL-WON,1,22660,906.4,22660,906.4,B22,,59.400000000000006,65.52,,,1
Away,RECOVERY,INTERCEPTION,1,22660,906.4,22660,906.4,B22,,59.400000000000006,65.52,,,1
Away,BALL LOST,HEAD,1,22660,906.4,22663,906.52,B22,,59.400000000000006,65.52,61.559999999999995,62.64,1
Home,CHALLENGE,AERIAL-LOST,1,22661,906.44,22661,906.44,A09,,58.32000000000001,64.8,,,1
Home,RECOVERY,RECOVERY,1,22665,906.6,22665,906.6,A09,,58.32000000000001,65.52,,,1
Home,BALL LOST,BALL LOST,1,22665,906.6,22674,906.96,A09,,58.32000000000001,65.52,64.8,65.52,1
Away,RECOVERY,RECOVERY,1,22677,907.08,22677,907.08,B22,,58.32000000000001,67.67999999999999,,,1
Away,BALL LOST,BALL LOST,1,22681,907.24,22737,909.48,B22,,58.32000000000001,67.67999999999999,59.400000000000006,48.24,1
Home,RECOVERY,INTERCEPTION,1,22738,909.52,22738,909.52,A06,,57.24,49.67999999999999,,,1
Home,BALL LOST,BALL LOST,1,22738,909.52,22747,909.88,A06,,57.24,49.67999999999999,61.559999999999995,45.36,1
Away,RECOVERY,INTERCEPTION,1,22746,909.84,22746,909.84,B21,,59.400000000000006,43.199999999999996,,,1
Away,PASS,PASS,1,22746,909.84,22795,911.8,B21,B19,59.400000000000006,43.199999999999996,64.8,51.839999999999996,1
Away,PASS,PASS,1,22795,911.8,22814,912.56,B19,B16,64.8,51.839999999999996,74.52,44.64,1
Away,PASS,PASS,1,22814,912.56,22835,913.4,B16,B21,74.52,44.64,64.8,41.04,1
Away,PASS,PASS,1,22996,919.84,23044,921.76,B21,B15,63.72,28.080000000000002,60.480000000000004,12.24,1
Away,PASS,PASS,1,23061,922.44,23085,923.4,B15,B21,59.400000000000006,12.959999999999999,51.839999999999996,23.04,1
Away,PASS,PASS,1,23146,925.84,23174,926.96,B21,B20,47.52,30.24,56.160000000000004,45.36,1
Away,PASS,PASS,1,23193,927.72,23239,929.56,B20,B17,55.08,46.08,49.68,66.24000000000001,1
Away,PASS,PASS,1,23305,932.2,23320,932.8,B17,B21,44.279999999999994,63.36,41.04,54.0,1
Away,PASS,PASS,1,23320,932.8,23344,933.76,B21,B20,41.04,54.0,51.839999999999996,56.88,1
Away,PASS,PASS,1,23344,933.76,23388,935.52,B20,B16,51.839999999999996,56.88,58.32000000000001,41.76,1
Away,PASS,PASS,1,23500,940.0,23529,941.16,B16,B15,56.160000000000004,36.0,54.0,20.88,1
Away,PASS,PASS,1,23578,943.12,23613,944.52,B15,B18,50.76,18.0,32.4,1.44,1
Away,PASS,PASS,1,23683,947.32,23720,948.8,B18,B21,28.080000000000002,6.4799999999999995,33.48,23.76,1
Away,PASS,PASS,1,23729,949.16,23748,949.92,B21,B19,33.48,24.48,23.76,28.8,1
Away,PASS,PASS,1,23748,949.92,23766,950.64,B19,B21,23.76,28.8,30.240000000000002,24.48,1
Away,CHALLENGE,GROUND-WON,1,23812,952.48,23812,952.48,B21,,31.319999999999997,23.76,,,1
Home,CHALLENGE,GROUND-LOST,1,23812,952.48,23812,952.48,A08,,31.319999999999997,23.76,,,1
Away,BALL LOST,INTERCEPTION,1,23846,953.84,23862,954.48,B21,,32.4,27.36,33.48,32.4,1
Home,RECOVERY,RECOVERY,1,23860,954.4,23860,954.4,A09,,34.56,35.28,,,1
Home,PASS,PASS,1,23860,954.4,23873,954.92,A09,A06,34.56,35.28,32.4,32.4,1
Home,BALL LOST,INTERCEPTION,1,23903,956.12,23909,956.36,A06,,32.4,34.56,31.319999999999997,42.48,1
Away,RECOVERY,INTERCEPTION,1,23909,956.36,23909,956.36,B19,,33.48,37.44,,,1
Away,PASS,PASS,1,23909,956.36,23942,957.68,B19,B24,33.48,37.44,32.4,33.839999999999996,1
Away,PASS,PASS,1,23958,958.32,23977,959.08,B24,B18,32.4,31.68,31.319999999999997,22.32,1
Away,BALL LOST,BALL LOST,1,24026,961.04,24036,961.44,B18,,29.160000000000004,30.24,27.0,37.44,1
Home,RECOVERY,RECOVERY,1,24035,961.4,24035,961.4,A06,,25.919999999999998,36.0,,,1
Home,PASS,PASS,1,24035,961.4,24072,962.88,A06,A04,25.919999999999998,36.0,19.439999999999998,26.64,1
Home,PASS,PASS,1,24072,962.88,24098,963.92,A04,A02,19.439999999999998,26.64,16.2,38.88,1
Home,BALL LOST,BALL LOST,1,24098,963.92,24186,967.44,A02,,16.2,38.88,50.76,38.88,1
Away,RECOVERY,RECOVERY,1,24186,967.44,24186,967.44,B16,,52.92,38.88,,,1
Away,PASS,PASS,1,24186,967.44,24218,968.72,B16,B19,52.92,38.88,36.720000000000006,46.800000000000004,1
Away,PASS,PASS,1,24218,968.72,24239,969.56,B19,B21,36.720000000000006,46.800000000000004,37.8,36.0,1
Away,PASS,PASS,1,24266,970.64,24287,971.48,B21,B19,36.720000000000006,38.160000000000004,37.8,47.52,1
Away,PASS,PASS,1,24308,972.32,24383,975.32,B19,B23,35.64,47.52,19.439999999999998,8.64,1
Away,PASS,PASS,1,24393,975.72,24433,977.32,B23,B18,20.52,7.92,12.959999999999999,12.24,1
Away,BALL LOST,INTERCEPTION,1,24433,977.32,24486,979.44,B18,,12.959999999999999,12.24,9.719999999999999,7.92,1
Away,CHALLENGE,GROUND-LOST,1,24448,977.92,24448,977.92,B18,,10.8,11.52,,,1
Home,CHALLENGE,GROUND-WON,1,24450,978.0,24450,978.0,A08,,9.719999999999999,11.52,,,1
Home,RECOVERY,INTERCEPTION,1,24486,979.44,24486,979.44,A08,,7.5600000000000005,7.92,,,1
Home,BALL LOST,BALL LOST,1,24551,982.04,24560,982.4,A08,,17.28,2.16,27.0,3.6,1
Away,RECOVERY,RECOVERY,1,24556,982.24,24556,982.24,B23,,19.439999999999998,3.6,,,1
Away,BALL OUT,BALL OUT,1,24556,982.24,24591,983.64,B23,,19.439999999999998,3.6,31.319999999999997,-2.88,1
Home,SET PIECE,THROW IN,1,24980,999.2,24980,999.2,A04,,,,,,1
Home,PASS,PASS,1,24980,999.2,25031,1001.24,A04,A10,28.080000000000002,-0.72,36.720000000000006,7.2,1
Away,CHALLENGE,GROUND-FAULT-LOST,1,25074,1002.96,25074,1002.96,B20,,38.879999999999995,13.68,,,1
Home,CHALLENGE,GROUND-FAULT-WON,1,25087,1003.48,25087,1003.48,A10,,38.879999999999995,18.72,,,1
Home,FAULT RECEIVED,FAULT RECEIVED,1,25087,1003.48,25087,1003.48,A10,,38.879999999999995,18.72,,,1
Home,SET PIECE,FREE KICK,1,25476,1019.04,25476,1019.04,A07,,,,,,1
Home,PASS,PASS,1,25476,1019.04,25517,1020.68,A07,A06,45.36,26.64,42.120000000000005,46.08,1
Home,PASS,PASS,1,25546,1021.84,25578,1023.12,A06,A01,43.2,48.24,51.839999999999996,67.67999999999999,1
Home,CHALLENGE,DRIBBLE-WON,1,25595,1023.8,25595,1023.8,A01,,54.0,67.67999999999999,,,1
Home,BALL LOST,INTERCEPTION,1,25704,1028.16,25705,1028.2,A01,,78.84,68.39999999999999,82.08,66.96000000000001,1
Away,RECOVERY,INTERCEPTION,1,25705,1028.2,25705,1028.2,B22,,78.84,67.67999999999999,,,1
Away,BALL OUT,BALL OUT,1,25705,1028.2,25773,1030.92,B22,,78.84,67.67999999999999,112.32000000000001,66.96000000000001,1
Home,SET PIECE,CORNER KICK,1,26544,1061.76,26544,1061.76,A06,,,,,,1
Home,PASS,PASS,1,26544,1061.76,26590,1063.6,A06,A10,104.75999999999999,70.56,92.88,47.52,1
Home,PASS,PASS,1,26590,1063.6,26608,1064.32,A10,A08,92.88,47.52,102.6,38.160000000000004,1
Home,SHOT,HEAD-OFF TARGET-OUT,1,26608,1064.32,26636,1065.44,A08,,102.6,38.160000000000004,111.24000000000001,33.839999999999996,1
Away,RECOVERY,RECOVERY,1,27247,1089.88,27247,1089.88,B25,,102.6,33.120000000000005,,,1
Away,BALL LOST,GOAL KICK-INTERCEPTION,1,27247,1089.88,27330,1093.2,B25,,102.6,33.120000000000005,47.52,8.64,1
Home,CHALLENGE,AERIAL-WON,1,27329,1093.16,27329,1093.16,A04,,48.6,12.959999999999999,,,1
Home,RECOVERY,INTERCEPTION,1,27329,1093.16,27329,1093.16,A04,,48.6,12.959999999999999,,,1
Home,BALL LOST,HEAD,1,27329,1093.16,27415,1096.6,A04,,48.6,12.959999999999999,49.68,39.6,1
Away,CHALLENGE,AERIAL-LOST,1,27330,1093.2,27330,1093.2,B18,,49.68,12.24,,,1
Away,RECOVERY,RECOVERY,1,27412,1096.48,27412,1096.48,B21,,48.6,38.160000000000004,,,1
Away,PASS,PASS,1,27412,1096.48,27456,1098.24,B21,B22,48.6,38.160000000000004,38.879999999999995,64.08,1
Away,PASS,PASS,1,27534,1101.36,27557,1102.28,B22,B21,33.48,66.24000000000001,38.879999999999995,59.04,1
Away,PASS,PASS,1,27578,1103.12,27601,1104.04,B21,B23,36.720000000000006,59.04,24.84,56.160000000000004,1
Away,PASS,PASS,1,27609,1104.36,27624,1104.96,B23,B21,25.919999999999998,56.160000000000004,30.240000000000002,59.76,1
Away,PASS,PASS,1,27657,1106.28,27673,1106.92,B21,B19,29.160000000000004,57.6,33.48,51.839999999999996,1
Away,BALL LOST,INTERCEPTION,1,27711,1108.44,27724,1108.96,B19,,30.240000000000002,51.839999999999996,24.84,60.48,1
Home,RECOVERY,INTERCEPTION,1,27724,1108.96,27724,1108.96,A05,,23.76,60.48,,,1
Home,PASS,PASS,1,27724,1108.96,27746,1109.84,A05,A01,23.76,60.48,16.2,56.88,1
Home,PASS,PASS,1,27778,1111.12,27797,1111.88,A01,A05,18.360000000000003,57.6,24.84,64.8,1
Home,PASS,PASS,1,27797,1111.88,27839,1113.56,A05,A07,24.84,64.8,31.319999999999997,56.88,1
Home,PASS,PASS,1,27839,1113.56,27870,1114.8,A07,A05,31.319999999999997,56.88,41.04,66.24000000000001,1
Home,PASS,PASS,1,27942,1117.68,27991,1119.64,A05,A08,58.32000000000001,52.56,68.04,21.599999999999998,1
Home,BALL LOST,BALL LOST,1,28079,1123.16,28107,1124.28,A08,,89.64,18.0,105.84,36.0,1
Away,RECOVERY,RECOVERY,1,28106,1124.24,28106,1124.24,B25,,105.84,34.56,,,1
Away,PASS,PASS,1,28339,1133.56,28407,1136.28,B25,B21,92.88,39.6,68.04,69.84,1
Away,BALL LOST,INTERCEPTION,1,28527,1141.08,28589,1143.56,B21,,45.36,69.12,14.040000000000001,62.64,1
Home,RECOVERY,INTERCEPTION,1,28586,1143.44,28586,1143.44,A02,,18.360000000000003,59.04,,,1
Home,BALL OUT,CLEARANCE,1,28586,1143.44,28605,1144.2,A02,,18.360000000000003,59.04,14.040000000000001,74.16,1
Away,SET PIECE,THROW IN,1,28788,1151.52,28788,1151.52,B21,,,,,,1
Away,PASS,PASS,1,28788,1151.52,28811,1152.44,B21,B22,20.52,72.72,27.0,70.56,1
Away,PASS,PASS,1,28858,1154.32,28885,1155.4,B22,B19,28.080000000000002,68.39999999999999,31.319999999999997,55.44,1
Away,PASS,PASS,1,28917,1156.68,28943,1157.72,B19,B22,30.240000000000002,56.88,28.080000000000002,68.39999999999999,1
Away,PASS,PASS,1,28956,1158.24,28982,1159.28,B22,B21,28.080000000000002,67.67999999999999,18.360000000000003,70.56,1
Away,BALL LOST,CROSS-INTERCEPTION,1,29016,1160.64,29061,1162.44,B21,,17.28,69.12,9.719999999999999,31.68,1
Home,RECOVERY,INTERCEPTION,1,29063,1162.52,29063,1162.52,A02,,14.040000000000001,51.12,,,1
Home,PASS,PASS,1,29063,1162.52,29096,1163.84,A02,A09,14.040000000000001,51.12,29.160000000000004,43.199999999999996,1
Home,PASS,PASS,1,29096,1163.84,29112,1164.48,A09,A06,29.160000000000004,43.199999999999996,21.6,40.32000000000001,1
Home,PASS,PASS,1,29208,1168.32,29242,1169.68,A06,A03,21.6,37.44,17.28,25.919999999999998,1
Home,BALL LOST,INTERCEPTION,1,29264,1170.56,29301,1172.04,A03,,20.52,22.32,35.64,3.6,1
Away,RECOVERY,INTERCEPTION,1,29301,1172.04,29301,1172.04,B18,,34.56,7.92,,,1
Away,PASS,PASS,1,29337,1173.48,29367,1174.68,B18,B24,30.240000000000002,4.32,22.68,13.68,1
Away,PASS,PASS,1,29394,1175.76,29420,1176.8,B24,B19,23.76,13.68,30.240000000000002,25.2,1
Away,PASS,PASS,1,29468,1178.72,29517,1180.68,B19,B18,28.080000000000002,28.080000000000002,12.959999999999999,5.040000000000001,1
Away,BALL LOST,OFFSIDE,1,29517,1180.68,29517,1180.68,B18,,12.959999999999999,5.040000000000001,,,1
Home,SET PIECE,FREE KICK,1,30368,1214.72,30368,1214.72,A11,,,,,,1
Home,BALL LOST,INTERCEPTION,1,30368,1214.72,30442,1217.68,A11,,17.28,12.959999999999999,72.36,9.36,1
Away,RECOVERY,INTERCEPTION,1,30442,1217.68,30442,1217.68,B15,,72.36,15.12,,,1
Away,PASS,HEAD,1,30442,1217.68,30483,1219.32,B15,B19,72.36,15.12,65.88,24.48,1
Away,BALL LOST,INTERCEPTION,1,30503,1220.12,30517,1220.68,B19,,65.88,26.64,66.96,27.36,1
Home,RECOVERY,RECOVERY,1,30518,1220.72,30518,1220.72,A06,,64.8,28.8,,,1
Home,PASS,PASS,1,30593,1223.72,30628,1225.12,A06,A10,63.72,43.92,66.96,54.0,1
Home,PASS,PASS,1,30655,1226.2,30686,1227.44,A10,A05,70.2,55.44,74.52,67.67999999999999,1
Home,PASS,PASS,1,30708,1228.32,30729,1229.16,A05,A06,74.52,66.96000000000001,65.88,60.48,1
Home,PASS,PASS,1,30729,1229.16,30753,1230.12,A06,A10,65.88,60.48,75.6,51.839999999999996,1
Home,CHALLENGE,TACKLE-LOST,1,30807,1232.28,30807,1232.28,A10,,82.08,47.52,,,1
Home,BALL LOST,THEFT,1,30807,1232.28,30807,1232.28,A10,,82.08,47.52,,,1
Away,CHALLENGE,TACKLE-WON,1,30807,1232.28,30807,1232.28,B19,,82.08,47.52,,,1
Away,RECOVERY,THEFT,1,30807,1232.28,30807,1232.28,B19,,82.08,47.52,,,1
Away,PASS,PASS,1,30807,1232.28,30831,1233.24,B19,B21,82.08,47.52,83.16,45.36,1
Away,BALL LOST,INTERCEPTION,1,30867,1234.68,30898,1235.92,B21,,81.0,44.64,64.8,57.6,1
Home,RECOVERY,INTERCEPTION,1,30897,1235.88,30897,1235.88,A01,,64.8,57.6,,,1
Home,PASS,PASS,1,30933,1237.32,30963,1238.52,A01,A07,64.8,53.28,63.72,44.64,1
Home,PASS,PASS,1,30990,1239.6,31017,1240.68,A07,A09,65.88,43.92,70.2,35.28,1
Home,PASS,PASS,1,31037,1241.48,31076,1243.04,A09,A04,72.36,32.4,73.44000000000001,13.68,1
Home,PASS,PASS,1,31160,1246.4,31190,1247.6,A04,A07,87.48,20.160000000000004,81.0,26.64,1
Home,SHOT,OFF TARGET-OUT,1,31190,1247.6,31235,1249.4,A07,,81.0,26.64,113.4,42.48,1
Away,RECOVERY,RECOVERY,1,31546,1261.84,31546,1261.84,B25,,103.67999999999999,44.64,,,1
Away,PASS,GOAL KICK,1,31546,1261.84,31597,1263.88,B25,B17,103.67999999999999,44.64,96.12,63.36,1
Away,PASS,PASS,1,31709,1268.36,31733,1269.32,B17,B20,74.52,63.36,70.2,48.24,1
Away,BALL LOST,BALL LOST,1,31738,1269.52,31743,1269.72,B20,,69.12,48.24,71.28,49.67999999999999,1
Home,RECOVERY,RECOVERY,1,31743,1269.72,31743,1269.72,A10,,71.28,46.800000000000004,,,1
Home,BALL LOST,BALL LOST,1,31743,1269.72,31820,1272.8,A10,,71.28,46.800000000000004,83.16,59.76,1
Away,RECOVERY,RECOVERY,1,31820,1272.8,31820,1272.8,B17,,83.16,62.64,,,1
Home,CHALLENGE,GROUND-FAULT-LOST,1,31900,1276.0,31900,1276.0,A10,,77.75999999999999,69.12,,,1
Away,CHALLENGE,GROUND-FAULT-WON,1,31901,1276.04,31901,1276.04,B17,,77.75999999999999,70.56,,,1
Away,FAULT RECEIVED,FAULT RECEIVED,1,31901,1276.04,31901,1276.04,B17,,77.75999999999999,70.56,,,1
Away,SET PIECE,FREE KICK,1,32338,1293.52,32338,1293.52,B17,,,,,,1
Away,PASS,PASS,1,32338,1293.52,32397,1295.88,B17,B16,76.67999999999999,69.12,82.08,38.160000000000004,1
Away,PASS,PASS,1,32434,1297.36,32467,1298.68,B16,B15,79.92,33.839999999999996,70.2,17.28,1
Away,PASS,PASS,1,32619,1304.76,32657,1306.28,B15,B16,54.0,14.4,64.8,28.8,1
Away,PASS,PASS,1,32739,1309.56,32809,1312.36,B16,B17,61.559999999999995,33.120000000000005,55.08,67.67999999999999,1
Away,BALL OUT,BALL OUT,1,32854,1314.16,32948,1317.92,B17,,52.92,64.8,-4.32,62.64,1
Home,RECOVERY,RECOVERY,1,33645,1345.8,33645,1345.8,A11,,4.32,36.0,,,1
Home,BALL LOST,GOAL KICK-INTERCEPTION,1,33645,1345.8,33723,1348.92,A11,,4.32,36.0,65.88,61.199999999999996,1
Away,RECOVERY,INTERCEPTION,1,33723,1348.92,33723,1348.92,B22,,61.559999999999995,61.92,,,1
Away,BALL LOST,HEAD-INTERCEPTION,1,33723,1348.92,33777,1351.08,B22,,61.559999999999995,61.92,55.08,61.92,1
Home,RECOVERY,RECOVERY,1,33775,1351.0,33775,1351.0,A01,,52.92,66.24000000000001,,,1
Home,BALL LOST,BALL LOST,1,33823,1352.92,33846,1353.84,A01,,61.559999999999995,70.56,66.96,59.76,1
Away,RECOVERY,RECOVERY,1,33846,1353.84,33846,1353.84,B20,,66.96,61.92,,,1
Away,PASS,PASS,1,33863,1354.52,33880,1355.2,B20,B19,65.88,62.64,61.559999999999995,57.6,1
Away,BALL LOST,INTERCEPTION,1,33880,1355.2,33895,1355.8,B19,,61.559999999999995,57.6,57.24,63.36,1
Home,RECOVERY,INTERCEPTION,1,33894,1355.76,33894,1355.76,A06,,55.08,66.24000000000001,,,1
Home,BALL OUT,BALL OUT,1,33894,1355.76,33915,1356.6,A06,,55.08,66.24000000000001,57.24,74.88,1
Away,SET PIECE,THROW IN,1,34161,1366.44,34161,1366.44,B22,,,,,,1
Away,PASS,PASS,1,34161,1366.44,34205,1368.2,B22,B17,51.839999999999996,72.72,72.36,68.39999999999999,1
Away,PASS,PASS,1,34233,1369.32,34266,1370.64,B17,B16,71.28,65.52,75.6,38.88,1
Away,PASS,PASS,1,34298,1371.92,34338,1373.52,B16,B15,73.44000000000001,34.56,69.12,14.4,1
Away,PASS,PASS,1,34397,1375.88,34466,1378.64,B15,B22,65.88,15.84,37.8,69.84,1
Away,PASS,PASS,1,34515,1380.6,34590,1383.6,B22,B21,34.56,69.84,9.719999999999999,61.199999999999996,1
Away,BALL LOST,CROSS-INTERCEPTION,1,34619,1384.76,34644,1385.76,B21,,7.5600000000000005,59.04,4.32,40.32000000000001,1
Home,RECOVERY,INTERCEPTION,1,34645,1385.8,34645,1385.8,A03,,5.4,38.160000000000004,,,1
Home,PASS,HEAD,1,34645,1385.8,34711,1388.44,A03,A11,5.4,38.160000000000004,7.5600000000000005,33.839999999999996,1
Home,PASS,PASS,1,34821,1392.84,34863,1394.52,A11,A04,9.719999999999999,33.839999999999996,17.28,15.84,1
Home,BALL LOST,BALL LOST,1,34980,1399.2,35042,1401.68,A04,,29.160000000000004,2.88,58.32000000000001,32.4,1
Away,RECOVERY,RECOVERY,1,35041,1401.64,35041,1401.64,B17,,57.24,32.4,,,1
Away,PASS,PASS,1,35083,1403.32,35102,1404.08,B17,B20,54.0,31.68,47.52,23.04,1
Away,PASS,PASS,1,35188,1407.52,35224,1408.96,B20,B18,37.8,20.160000000000004,34.56,2.16,1
Away,PASS,PASS,1,35313,1412.52,35360,1414.4,B18,B19,32.4,4.32,46.44,21.599999999999998,1
Away,PASS,PASS,1,35439,1417.56,35503,1420.12,B19,B17,46.44,28.8,46.44,57.6,1
Away,PASS,PASS,1,35503,1420.12,35539,1421.56,B17,B22,46.44,57.6,30.240000000000002,69.84,1
Away,BALL OUT,BALL OUT,1,35592,1423.68,35686,1427.44,B22,,33.48,66.24000000000001,-4.32,59.04,1
Home,RECOVERY,RECOVERY,1,36212,1448.48,36212,1448.48,A11,,1.08,36.0,,,1
Home,BALL LOST,INTERCEPTION,1,36212,1448.48,36335,1453.4,A11,,1.08,36.0,62.63999999999999,18.0,1
Home,CHALLENGE,AERIAL-LOST,1,36335,1453.4,36335,1453.4,A08,,61.559999999999995,18.72,,,1
Away,CHALLENGE,AERIAL-WON,1,36335,1453.4,36335,1453.4,B15,,62.63999999999999,18.72,,,1
Away,RECOVERY,INTERCEPTION,1,36335,1453.4,36335,1453.4,B15,,62.63999999999999,18.72,,,1
Away,BALL LOST,INTERCEPTION,1,36335,1453.4,36365,1454.6,B15,,62.63999999999999,18.72,60.480000000000004,18.72,1
Home,RECOVERY,INTERCEPTION,1,36370,1454.8,36370,1454.8,A08,,60.480000000000004,17.28,,,1
Home,CHALLENGE,GROUND-LOST,1,36410,1456.4,36410,1456.4,A08,,63.72,8.64,,,1
